voltage_trace: voltage_traces/voltage_trace4.txt
Fixed time simulation start ######################################
hazard_threshold_val;backup_period_clks;time;shtdwn_counter;clk_counter;trace_rom_addr;executed_batches;I_layer1_pwr_apprx_values_idle_state;I_layer1_pwr_apprx_compute_state;I_layer1_pwr_apprx_values_save_state;I_layer1_pwr_apprx_values_rec_state;nv_reg1_pwr_apprx_values_poweron_state;nv_reg1_pwr_apprx_values_rec_state;nv_reg1_pwr_apprx_values_save_state;I_layer2_pwr_apprx_values_idle_state;I_layer2_pwr_apprx_compute_state;I_layer2_pwr_apprx_values_save_state;I_layer2_pwr_apprx_values_rec_state;nv_reg2_pwr_apprx_values_poweron_state;nv_reg2_pwr_apprx_values_rec_state;nv_reg2_pwr_apprx_values_save_state;I_layer3_pwr_apprx_values_idle_state;I_layer3_pwr_apprx_compute_state;I_layer3_pwr_apprx_values_save_state;I_layer3_pwr_apprx_values_rec_state;nv_reg3_pwr_apprx_values_poweron_state;nv_reg3_pwr_apprx_values_rec_state;nv_reg3_pwr_apprx_values_save_state;I_layer4_pwr_apprx_values_idle_state;I_layer4_pwr_apprx_compute_state;I_layer4_pwr_apprx_values_save_state;I_layer4_pwr_apprx_values_rec_state;nv_reg4_pwr_apprx_values_poweron_state;nv_reg4_pwr_apprx_values_rec_state;nv_reg4_pwr_apprx_values_save_state;
2400;1031;3 ms;7;15536;0;15;1576;12912;824;218;15530;954;744;13970;518;824;218;15530;122;98;14068;420;824;218;15530;68;44;14218;270;824;218;15530;68;44;
2400;1053;3 ms;7;15536;0;15;1638;12868;806;218;15530;958;748;13978;528;806;218;15530;68;44;14058;448;806;218;15530;68;44;14218;288;806;218;15530;68;44;
2400;1090;3 ms;7;15536;0;16;1643;12925;744;218;15530;830;620;14039;529;744;218;15530;118;94;14120;448;744;218;15530;132;108;14280;288;744;218;15530;92;68;
2400;1142;3 ms;7;15536;0;16;1690;12856;770;214;15530;882;676;13994;552;770;214;15530;170;94;14074;472;770;214;15530;64;40;14258;288;770;214;15530;64;40;
2400;1208;3 ms;7;15536;0;17;1729;12935;648;218;15530;822;612;14103;561;648;218;15530;60;36;14188;476;648;218;15530;60;36;14358;306;648;218;15530;60;36;
2400;1290;3 ms;7;15536;0;17;1689;13003;634;204;15530;696;548;14164;528;634;204;15530;158;86;14223;469;634;204;15530;126;70;14386;306;634;204;15530;60;36;
2400;1386;3 ms;7;15536;0;16;1636;13104;572;218;15530;750;540;14212;528;572;218;15530;110;86;14292;448;572;218;15530;56;32;14452;288;572;218;15530;56;32;
2400;1497;3 ms;7;15536;0;16;1743;13007;562;218;15530;690;480;14163;587;562;218;15530;106;82;14274;476;562;218;15530;90;66;14444;306;562;218;15530;56;32;
2400;1623;3 ms;7;15536;0;18;1816;13006;490;218;15530;622;412;14228;594;490;218;15530;102;78;14318;504;490;218;15530;86;62;14498;324;490;218;15530;52;28;
2400;1763;3 ms;7;15536;0;2;13745;1582;165;38;15530;48;24;15261;66;165;38;15530;48;24;15271;56;165;38;15530;48;24;15291;36;165;38;15530;48;24;
2400;1919;3 ms;7;15536;0;2;13743;1701;48;38;15530;48;24;15378;66;48;38;15530;48;24;15388;56;48;38;15530;48;24;15408;36;48;38;15530;48;24;
2400;2089;3 ms;7;15536;0;2;13751;1701;40;38;15530;44;20;15386;66;40;38;15530;44;20;15396;56;40;38;15530;44;20;15416;36;40;38;15530;44;20;
2400;2274;3 ms;7;15536;0;2;13751;1701;40;38;15530;44;20;15386;66;40;38;15530;44;20;15396;56;40;38;15530;44;20;15416;36;40;38;15530;44;20;
2400;2473;3 ms;7;15536;0;2;13705;1701;86;38;15530;36;12;15340;66;86;38;15530;36;12;15350;56;86;38;15530;36;12;15370;36;86;38;15530;36;12;
2400;2688;3 ms;7;15536;0;2;13767;1701;24;38;15530;36;12;15402;66;24;38;15530;36;12;15412;56;24;38;15530;36;12;15432;36;24;38;15530;36;12;
2400;2917;3 ms;7;15536;0;2;13767;1701;24;38;15530;36;12;15402;66;24;38;15530;36;12;15412;56;24;38;15530;36;12;15432;36;24;38;15530;36;12;
2400;3161;3 ms;7;15536;0;2;13767;1701;24;38;15530;36;12;15402;66;24;38;15530;36;12;15412;56;24;38;15530;36;12;15432;36;24;38;15530;36;12;
2400;3420;3 ms;7;15536;0;2;13775;1701;16;38;15530;32;8;15410;66;16;38;15530;32;8;15420;56;16;38;15530;32;8;15440;36;16;38;15530;32;8;
2400;3694;3 ms;7;15536;0;2;13775;1701;16;38;15530;32;8;15410;66;16;38;15530;32;8;15420;56;16;38;15530;32;8;15440;36;16;38;15530;32;8;
2400;3983;3 ms;7;15536;0;2;13775;1701;16;38;15530;32;8;15410;66;16;38;15530;32;8;15420;56;16;38;15530;32;8;15440;36;16;38;15530;32;8;
Fixed time simulation end ########################################

