voltage_trace: voltage_traces/voltage_trace2.txt
Fixed time simulation start ######################################
hazard_threshold_val;backup_period_clks;time;shtdwn_counter;clk_counter;trace_rom_addr;executed_batches;I_layer1_pwr_apprx_values_idle_state;I_layer1_pwr_apprx_compute_state;I_layer1_pwr_apprx_values_save_state;I_layer1_pwr_apprx_values_rec_state;nv_reg1_pwr_apprx_values_poweron_state;nv_reg1_pwr_apprx_values_rec_state;nv_reg1_pwr_apprx_values_save_state;I_layer2_pwr_apprx_values_idle_state;I_layer2_pwr_apprx_compute_state;I_layer2_pwr_apprx_values_save_state;I_layer2_pwr_apprx_values_rec_state;nv_reg2_pwr_apprx_values_poweron_state;nv_reg2_pwr_apprx_values_rec_state;nv_reg2_pwr_apprx_values_save_state;I_layer3_pwr_apprx_values_idle_state;I_layer3_pwr_apprx_compute_state;I_layer3_pwr_apprx_values_save_state;I_layer3_pwr_apprx_values_rec_state;nv_reg3_pwr_apprx_values_poweron_state;nv_reg3_pwr_apprx_values_rec_state;nv_reg3_pwr_apprx_values_save_state;I_layer4_pwr_apprx_values_idle_state;I_layer4_pwr_apprx_compute_state;I_layer4_pwr_apprx_values_save_state;I_layer4_pwr_apprx_values_rec_state;nv_reg4_pwr_apprx_values_poweron_state;nv_reg4_pwr_apprx_values_rec_state;nv_reg4_pwr_apprx_values_save_state;
2500;7932;3 ms;97;48271;0;46;3625;43580;251;718;48174;722;136;45621;1584;251;718;48174;148;58;45861;1344;251;718;48174;132;42;46347;858;251;718;48174;98;8;
2500;8023;3 ms;97;48271;0;49;3627;43669;160;718;48174;722;136;45646;1650;160;718;48174;98;8;45896;1400;160;718;48174;98;8;46402;894;160;718;48174;98;8;
2500;8122;3 ms;97;48271;0;51;3627;43685;144;718;48174;722;136;45596;1716;144;718;48174;98;8;45856;1456;144;718;48174;98;8;46382;930;144;718;48174;98;8;
2500;8230;3 ms;97;48271;0;49;3626;43620;210;718;48174;654;68;45563;1683;210;718;48174;94;4;45818;1428;210;718;48174;94;4;46350;896;210;718;48174;94;4;
2500;8347;3 ms;97;48271;0;50;3626;43758;72;718;48174;654;68;45635;1749;72;718;48174;94;4;45906;1478;72;718;48174;94;4;46454;930;72;718;48174;94;4;
2500;8473;3 ms;97;48271;0;51;3628;43756;72;718;48174;654;68;45601;1783;72;718;48174;94;4;45906;1478;72;718;48174;94;4;46454;930;72;718;48174;94;4;
2500;8607;3 ms;97;48271;0;54;3629;43755;72;718;48174;654;68;45536;1848;72;718;48174;94;4;45822;1562;72;718;48174;94;4;46400;984;72;718;48174;94;4;
2500;8750;3 ms;97;48271;0;48;3622;43762;72;718;48174;654;68;45767;1617;72;718;48174;94;4;46018;1366;72;718;48174;94;4;46544;840;72;718;48174;238;4;
2500;8901;3 ms;97;48271;0;47;3624;43760;72;718;48174;654;68;45701;1683;72;718;48174;94;4;45977;1407;72;718;48174;94;4;46526;858;72;718;48174;94;4;
2500;9061;3 ms;97;48271;0;50;3626;43758;72;718;48174;654;68;45663;1721;72;718;48174;94;4;45934;1450;72;718;48174;94;4;46472;912;72;718;48174;94;4;
Fixed time simulation end ########################################

