voltage_trace: voltage_traces/voltage_trace2.txt
Fixed time simulation start ######################################
hazard_threshold_val;backup_period_clks;time;shtdwn_counter;clk_counter;trace_rom_addr;executed_batches;I_layer1_pwr_apprx_values_idle_state;I_layer1_pwr_apprx_compute_state;I_layer1_pwr_apprx_values_save_state;I_layer1_pwr_apprx_values_rec_state;nv_reg1_pwr_apprx_values_poweron_state;nv_reg1_pwr_apprx_values_rec_state;nv_reg1_pwr_apprx_values_save_state;I_layer2_pwr_apprx_values_idle_state;I_layer2_pwr_apprx_compute_state;I_layer2_pwr_apprx_values_save_state;I_layer2_pwr_apprx_values_rec_state;nv_reg2_pwr_apprx_values_poweron_state;nv_reg2_pwr_apprx_values_rec_state;nv_reg2_pwr_apprx_values_save_state;I_layer3_pwr_apprx_values_idle_state;I_layer3_pwr_apprx_compute_state;I_layer3_pwr_apprx_values_save_state;I_layer3_pwr_apprx_values_rec_state;nv_reg3_pwr_apprx_values_poweron_state;nv_reg3_pwr_apprx_values_rec_state;nv_reg3_pwr_apprx_values_save_state;I_layer4_pwr_apprx_values_idle_state;I_layer4_pwr_apprx_compute_state;I_layer4_pwr_apprx_values_save_state;I_layer4_pwr_apprx_values_rec_state;nv_reg4_pwr_apprx_values_poweron_state;nv_reg4_pwr_apprx_values_rec_state;nv_reg4_pwr_apprx_values_save_state;
2500;9230;3 ms;97;48271;0;51;3626;43758;72;718;48174;654;68;45635;1749;72;718;48174;94;4;45906;1478;72;718;48174;94;4;46454;930;72;718;48174;94;4;
2500;9407;3 ms;97;48271;0;54;3629;43755;72;718;48174;654;68;45536;1848;72;718;48174;94;4;45822;1562;72;718;48174;94;4;46400;984;72;718;48174;94;4;
2500;9593;3 ms;97;48271;0;47;3622;43762;72;718;48174;654;68;45767;1617;72;718;48174;94;4;46018;1366;72;718;48174;94;4;46526;858;72;718;48174;94;4;
2500;9788;3 ms;97;48271;0;49;3625;43759;72;718;48174;654;68;45668;1716;72;718;48174;94;4;45950;1434;72;718;48174;94;4;46490;894;72;718;48174;94;4;
2500;9991;3 ms;97;48271;0;51;3626;43758;72;718;48174;654;68;45635;1749;72;718;48174;94;4;45906;1478;72;718;48174;94;4;46454;930;72;718;48174;94;4;
2500;10203;3 ms;97;48271;0;54;3629;43755;72;718;48174;654;68;45536;1848;72;718;48174;94;4;45822;1562;72;718;48174;94;4;46400;984;72;718;48174;94;4;
2500;10423;3 ms;97;48271;0;47;3623;43761;72;718;48174;654;68;45763;1621;72;718;48174;94;4;46018;1366;72;718;48174;94;4;46526;858;72;718;48174;94;4;
2500;10653;3 ms;97;48271;0;50;3626;43758;72;718;48174;654;68;45647;1737;72;718;48174;94;4;45934;1450;72;718;48174;94;4;46472;912;72;718;48174;94;4;
2500;10891;3 ms;97;48271;0;51;3629;43755;72;718;48174;654;68;45546;1838;72;718;48174;94;4;45850;1534;72;718;48174;94;4;46434;950;72;718;48174;94;4;
2500;11137;3 ms;97;48271;0;46;3622;43762;72;718;48174;654;68;45767;1617;72;718;48174;94;4;46018;1366;72;718;48174;94;4;46526;858;72;718;48174;94;4;
Fixed time simulation end ########################################

