voltage_trace: voltage_traces/voltage_trace6.txt
Fixed time simulation start ######################################
hazard_threshold_val;backup_period_clks;time;shtdwn_counter;clk_counter;trace_rom_addr;executed_batches;I_layer1_pwr_apprx_values_idle_state;I_layer1_pwr_apprx_compute_state;I_layer1_pwr_apprx_values_save_state;I_layer1_pwr_apprx_values_rec_state;nv_reg1_pwr_apprx_values_poweron_state;nv_reg1_pwr_apprx_values_rec_state;nv_reg1_pwr_apprx_values_save_state;I_layer2_pwr_apprx_values_idle_state;I_layer2_pwr_apprx_compute_state;I_layer2_pwr_apprx_values_save_state;I_layer2_pwr_apprx_values_rec_state;nv_reg2_pwr_apprx_values_poweron_state;nv_reg2_pwr_apprx_values_rec_state;nv_reg2_pwr_apprx_values_save_state;I_layer3_pwr_apprx_values_idle_state;I_layer3_pwr_apprx_compute_state;I_layer3_pwr_apprx_values_save_state;I_layer3_pwr_apprx_values_rec_state;nv_reg3_pwr_apprx_values_poweron_state;nv_reg3_pwr_apprx_values_rec_state;nv_reg3_pwr_apprx_values_save_state;I_layer4_pwr_apprx_values_idle_state;I_layer4_pwr_apprx_compute_state;I_layer4_pwr_apprx_values_save_state;I_layer4_pwr_apprx_values_rec_state;nv_reg4_pwr_apprx_values_poweron_state;nv_reg4_pwr_apprx_values_rec_state;nv_reg4_pwr_apprx_values_save_state;
2450;1031;3 ms;6;38496;0;39;4049;31000;3154;288;38491;2114;1836;33762;1287;3154;288;38491;196;166;33957;1092;3154;288;38491;172;142;34347;702;3154;288;38491;166;136;
2450;1053;3 ms;6;38496;0;37;3959;31184;3060;288;38491;2182;1904;33883;1260;3060;288;38491;142;112;34079;1064;3060;288;38491;142;112;34459;684;3060;288;38491;142;112;
2450;1090;3 ms;6;38496;0;40;4100;31365;2752;274;38491;1920;1704;34178;1287;2752;274;38491;290;212;34352;1113;2752;274;38491;234;172;34745;720;2752;274;38491;162;132;
2450;1142;3 ms;6;38496;0;40;4134;31695;2374;288;38491;2038;1760;34509;1320;2374;288;38491;242;212;34709;1120;2374;288;38491;134;104;35109;720;2374;288;38491;134;104;
2450;1208;3 ms;6;38496;0;40;4132;31941;2130;288;38491;1970;1692;34753;1320;2130;288;38491;238;208;34953;1120;2130;288;38491;130;100;35353;720;2130;288;38491;130;100;
2450;1290;3 ms;6;38496;0;28;14202;22697;1366;226;38491;1208;992;35975;924;1366;226;38491;176;146;36115;784;1366;226;38491;160;130;36395;504;1366;226;38491;126;96;
2450;1386;3 ms;6;38496;0;40;4128;31916;2159;288;38491;1770;1492;34724;1320;2159;288;38491;280;250;34924;1120;2159;288;38491;156;126;35324;720;2159;288;38491;122;92;
2450;1497;3 ms;6;38496;0;40;4124;32374;1705;288;38491;1574;1296;35178;1320;1705;288;38491;160;130;35378;1120;1705;288;38491;144;114;35778;720;1705;288;38491;110;80;
2450;1623;3 ms;6;38496;0;40;4097;32770;1350;274;38491;1440;1224;35554;1313;1350;274;38491;258;180;35761;1106;1350;274;38491;172;110;36147;720;1350;274;38491;106;76;
2450;1763;3 ms;6;38496;0;39;4133;32774;1296;288;38491;1502;1224;35561;1346;1296;288;38491;102;72;35787;1120;1296;288;38491;102;72;36187;720;1296;288;38491;102;72;
2450;1919;3 ms;6;38496;0;41;4192;32879;1146;274;38491;1244;1028;35725;1346;1146;274;38491;196;118;35924;1147;1146;274;38491;164;102;36333;738;1146;274;38491;98;68;
2450;2089;3 ms;6;38496;0;41;4199;31838;2166;288;38491;1026;748;34684;1353;2166;288;38491;182;152;34889;1148;2166;288;38491;112;82;35299;738;2166;288;38491;78;48;
2450;2274;3 ms;6;38496;0;41;4195;32541;1467;288;38491;890;612;35383;1353;1467;288;38491;174;144;35588;1148;1467;288;38491;104;74;35998;738;1467;288;38491;70;40;
2450;2473;3 ms;6;38496;0;42;4286;32837;1080;288;38491;958;680;35737;1386;1080;288;38491;128;98;35947;1176;1080;288;38491;74;44;36367;756;1080;288;38491;74;44;
2450;2688;3 ms;6;38496;0;41;4193;33149;861;288;38491;958;680;35989;1353;861;288;38491;70;40;36194;1148;861;288;38491;70;40;36604;738;861;288;38491;70;40;
2450;2917;3 ms;6;38496;0;42;4216;33353;668;254;38491;764;548;36216;1353;668;254;38491;174;144;36421;1148;668;254;38491;162;104;36818;751;668;254;38491;116;64;
2450;3161;3 ms;6;38496;0;42;4282;33273;648;288;38491;890;612;36167;1388;648;288;38491;66;36;36379;1176;648;288;38491;66;36;36799;756;648;288;38491;66;36;
2450;3420;3 ms;6;38496;0;43;4373;33190;644;284;38491;882;608;36144;1419;644;284;38491;66;36;36359;1204;644;284;38491;66;36;36789;774;644;284;38491;66;36;
2450;3694;3 ms;6;38496;0;41;4185;33514;504;288;38491;754;476;36346;1353;504;288;38491;58;28;36551;1148;504;288;38491;58;28;36961;738;504;288;38491;58;28;
2450;3983;3 ms;6;38496;0;42;4276;33423;504;288;38491;754;476;36313;1386;504;288;38491;58;28;36523;1176;504;288;38491;58;28;36943;756;504;288;38491;58;28;
Fixed time simulation end ########################################

