voltage_trace: voltage_traces/voltage_trace7.txt
Fixed time simulation start ######################################
hazard_threshold_val;backup_period_clks;time;shtdwn_counter;clk_counter;trace_rom_addr;executed_batches;I_layer1_pwr_apprx_values_idle_state;I_layer1_pwr_apprx_compute_state;I_layer1_pwr_apprx_values_save_state;I_layer1_pwr_apprx_values_rec_state;nv_reg1_pwr_apprx_values_poweron_state;nv_reg1_pwr_apprx_values_rec_state;nv_reg1_pwr_apprx_values_save_state;I_layer2_pwr_apprx_values_idle_state;I_layer2_pwr_apprx_compute_state;I_layer2_pwr_apprx_values_save_state;I_layer2_pwr_apprx_values_rec_state;nv_reg2_pwr_apprx_values_poweron_state;nv_reg2_pwr_apprx_values_rec_state;nv_reg2_pwr_apprx_values_save_state;I_layer3_pwr_apprx_values_idle_state;I_layer3_pwr_apprx_compute_state;I_layer3_pwr_apprx_values_save_state;I_layer3_pwr_apprx_values_rec_state;nv_reg3_pwr_apprx_values_poweron_state;nv_reg3_pwr_apprx_values_rec_state;nv_reg3_pwr_apprx_values_save_state;I_layer4_pwr_apprx_values_idle_state;I_layer4_pwr_apprx_compute_state;I_layer4_pwr_apprx_values_save_state;I_layer4_pwr_apprx_values_rec_state;nv_reg4_pwr_apprx_values_poweron_state;nv_reg4_pwr_apprx_values_rec_state;nv_reg4_pwr_apprx_values_save_state;
2350;1031;3 ms;12;16835;0;17;1924;13630;841;428;16823;1161;747;14991;563;841;428;16823;140;98;15078;476;841;428;16823;124;82;15248;306;841;428;16823;90;48;
2350;1053;3 ms;12;16835;0;16;1831;13753;811;428;16823;1162;748;15056;528;811;428;16823;86;44;15136;448;811;428;16823;86;44;15296;288;811;428;16823;86;44;
2350;1090;3 ms;12;16835;0;17;1875;13862;672;414;16823;904;552;15209;528;672;414;16823;180;90;15271;466;672;414;16823;178;104;15431;306;672;414;16823;106;64;
2350;1142;3 ms;12;16835;0;17;1908;13775;716;424;16823;1086;676;15132;551;716;424;16823;188;94;15207;476;716;424;16823;82;40;15377;306;716;424;16823;82;40;
2350;1208;3 ms;12;16835;0;16;1868;13807;720;428;16823;1094;680;15114;561;720;428;16823;82;40;15219;456;720;428;16823;82;40;15387;288;720;428;16823;82;40;
2350;1290;3 ms;12;16835;0;17;1949;13821;639;414;16823;900;548;15178;592;639;414;16823;176;86;15294;476;639;414;16823;144;70;15464;306;639;414;16823;78;36;
2350;1386;3 ms;12;16835;0;17;1914;13941;540;428;16823;926;512;15294;561;540;428;16823;128;86;15379;476;540;428;16823;74;32;15549;306;540;428;16823;74;32;
2350;1497;3 ms;12;16835;0;17;1910;14053;432;428;16823;822;408;15402;561;432;428;16823;66;24;15487;476;432;428;16823;66;24;15657;306;432;428;16823;66;24;
2350;1623;3 ms;12;16835;0;18;2011;13758;626;428;16823;750;336;15165;604;626;428;16823;62;20;15265;504;626;428;16823;62;20;15445;324;626;428;16823;62;20;
2350;1763;3 ms;12;16835;0;15;1760;14213;422;428;16823;686;272;15445;528;422;428;16823;58;16;15552;421;422;428;16823;58;16;15703;270;422;428;16823;58;16;
2350;1919;3 ms;12;16835;0;18;1963;14100;346;414;16823;628;276;15502;561;346;414;16823;160;70;15562;501;346;414;16823;128;54;15739;324;346;414;16823;62;20;
2350;2089;3 ms;12;16835;0;17;1916;14177;302;428;16823;686;272;15524;569;302;428;16823;58;16;15617;476;302;428;16823;58;16;15787;306;302;428;16823;58;16;
2350;2274;3 ms;12;16835;0;2;14715;2021;24;63;16823;54;12;16670;66;24;63;16823;54;12;16680;56;24;63;16823;54;12;16700;36;24;63;16823;54;12;
2350;2473;3 ms;12;16835;0;2;14723;2021;16;63;16823;50;8;16678;66;16;63;16823;50;8;16688;56;16;63;16823;50;8;16708;36;16;63;16823;50;8;
2350;2688;3 ms;12;16835;0;2;14723;2021;16;63;16823;50;8;16678;66;16;63;16823;50;8;16688;56;16;63;16823;50;8;16708;36;16;63;16823;50;8;
2350;2917;3 ms;12;16835;0;2;14731;2021;8;63;16823;46;4;16686;66;8;63;16823;46;4;16696;56;8;63;16823;46;4;16716;36;8;63;16823;46;4;
2350;3161;3 ms;12;16835;0;2;14731;2021;8;63;16823;46;4;16686;66;8;63;16823;46;4;16696;56;8;63;16823;46;4;16716;36;8;63;16823;46;4;
2350;3420;3 ms;12;16835;0;2;14731;2021;8;63;16823;46;4;16686;66;8;63;16823;46;4;16696;56;8;63;16823;46;4;16716;36;8;63;16823;46;4;
2350;3694;3 ms;12;16835;0;2;14731;2021;8;63;16823;46;4;16686;66;8;63;16823;46;4;16696;56;8;63;16823;46;4;16716;36;8;63;16823;46;4;
2350;3983;3 ms;12;16835;0;2;14731;2021;8;63;16823;46;4;16686;66;8;63;16823;46;4;16696;56;8;63;16823;46;4;16716;36;8;63;16823;46;4;
Fixed time simulation end ########################################

