voltage_trace: voltage_traces/voltage_trace10.txt
Fixed time simulation start ######################################
hazard_threshold_val;backup_period_clks;time;shtdwn_counter;clk_counter;trace_rom_addr;executed_batches;I_layer1_pwr_apprx_values_idle_state;I_layer1_pwr_apprx_compute_state;I_layer1_pwr_apprx_values_save_state;I_layer1_pwr_apprx_values_rec_state;nv_reg1_pwr_apprx_values_poweron_state;nv_reg1_pwr_apprx_values_rec_state;nv_reg1_pwr_apprx_values_save_state;I_layer2_pwr_apprx_values_idle_state;I_layer2_pwr_apprx_compute_state;I_layer2_pwr_apprx_values_save_state;I_layer2_pwr_apprx_values_rec_state;nv_reg2_pwr_apprx_values_poweron_state;nv_reg2_pwr_apprx_values_rec_state;nv_reg2_pwr_apprx_values_save_state;I_layer3_pwr_apprx_values_idle_state;I_layer3_pwr_apprx_compute_state;I_layer3_pwr_apprx_values_save_state;I_layer3_pwr_apprx_values_rec_state;nv_reg3_pwr_apprx_values_poweron_state;nv_reg3_pwr_apprx_values_rec_state;nv_reg3_pwr_apprx_values_save_state;I_layer4_pwr_apprx_values_idle_state;I_layer4_pwr_apprx_compute_state;I_layer4_pwr_apprx_values_save_state;I_layer4_pwr_apprx_values_rec_state;nv_reg4_pwr_apprx_values_poweron_state;nv_reg4_pwr_apprx_values_rec_state;nv_reg4_pwr_apprx_values_save_state;
2350;2213;3 ms;45;16499;0;14;2775;13050;288;341;16454;603;272;15330;495;288;341;16454;52;16;15405;420;288;341;16454;52;16;15555;270;288;341;16454;52;16;
2350;2377;3 ms;45;16499;0;18;3053;12772;288;341;16454;603;272;15231;594;288;341;16454;52;16;15321;504;288;341;16454;52;16;15501;324;288;341;16454;52;16;
2350;2551;3 ms;45;16499;0;17;2962;12867;284;341;16454;599;268;15268;561;284;341;16454;106;70;15353;476;284;341;16454;52;16;15523;306;284;341;16454;52;16;
2350;2736;3 ms;45;16499;0;16;2926;12971;216;341;16454;535;204;15336;561;216;341;16454;48;12;15425;472;216;341;16454;48;12;15609;288;216;341;16454;48;12;
2350;2932;3 ms;45;16499;0;14;2716;13181;216;341;16454;535;204;15406;491;216;341;16454;48;12;15505;392;216;341;16454;48;12;15645;252;216;341;16454;48;12;
2350;3138;3 ms;45;16499;0;17;2967;12930;216;341;16454;535;204;15329;568;216;341;16454;48;12;15421;476;216;341;16454;48;12;15591;306;216;341;16454;48;12;
2350;3355;3 ms;45;16499;0;17;2960;12937;216;341;16454;535;204;15336;561;216;341;16454;48;12;15421;476;216;341;16454;48;12;15591;306;216;341;16454;48;12;
2350;3582;3 ms;45;16499;0;15;2776;13193;144;341;16454;467;136;15474;495;144;341;16454;44;8;15549;420;144;341;16454;44;8;15699;270;144;341;16454;44;8;
2350;3820;3 ms;45;16499;0;17;2958;13011;144;341;16454;467;136;15408;561;144;341;16454;44;8;15493;476;144;341;16454;44;8;15663;306;144;341;16454;44;8;
2350;4069;3 ms;45;16499;0;15;2849;13120;144;341;16454;467;136;15441;528;144;341;16454;44;8;15521;448;144;341;16454;44;8;15687;282;144;341;16454;44;8;
2350;4328;3 ms;45;16499;0;18;3049;12924;140;341;16454;463;132;15379;594;140;341;16454;98;62;15469;504;140;341;16454;44;8;15649;324;140;341;16454;44;8;
2350;4597;3 ms;45;16499;0;17;2958;13011;144;341;16454;467;136;15408;561;144;341;16454;44;8;15493;476;144;341;16454;44;8;15663;306;144;341;16454;44;8;
2350;4877;3 ms;45;16499;0;15;2776;13193;144;341;16454;467;136;15474;495;144;341;16454;44;8;15549;420;144;341;16454;44;8;15699;270;144;341;16454;44;8;
2350;5168;3 ms;45;16499;0;17;3008;12961;144;341;16454;467;136;15375;594;144;341;16454;44;8;15476;493;144;341;16454;44;8;15663;306;144;341;16454;44;8;
2350;5469;3 ms;45;16499;0;15;2811;13230;72;341;16454;399;68;15513;528;72;341;16454;40;4;15617;424;72;341;16454;40;4;15771;270;72;341;16454;40;4;
2350;5781;3 ms;45;16499;0;17;2956;13085;72;341;16454;399;68;15480;561;72;341;16454;40;4;15565;476;72;341;16454;40;4;15735;306;72;341;16454;40;4;
2350;6104;3 ms;45;16499;0;18;2847;13265;58;284;16454;40;4;15650;462;58;284;16454;329;54;15676;436;58;284;16454;234;38;15788;324;58;284;16454;40;4;
2350;6437;3 ms;45;16499;0;16;2905;13136;72;341;16454;399;68;15480;561;72;341;16454;40;4;15586;455;72;341;16454;40;4;15753;288;72;341;16454;40;4;
2350;6781;3 ms;45;16499;0;17;2962;13079;72;341;16454;399;68;15474;567;72;341;16454;40;4;15565;476;72;341;16454;40;4;15735;306;72;341;16454;40;4;
2350;7135;3 ms;45;16499;0;15;2774;13267;72;341;16454;399;68;15546;495;72;341;16454;40;4;15621;420;72;341;16454;40;4;15771;270;72;341;16454;40;4;
Fixed time simulation end ########################################

