voltage_trace: voltage_traces/voltage_trace3.txt
Fixed time simulation start ######################################
hazard_threshold_val;backup_period_clks;time;shtdwn_counter;clk_counter;trace_rom_addr;executed_batches;I_layer1_pwr_apprx_values_idle_state;I_layer1_pwr_apprx_compute_state;I_layer1_pwr_apprx_values_save_state;I_layer1_pwr_apprx_values_rec_state;nv_reg1_pwr_apprx_values_poweron_state;nv_reg1_pwr_apprx_values_rec_state;nv_reg1_pwr_apprx_values_save_state;I_layer2_pwr_apprx_values_idle_state;I_layer2_pwr_apprx_compute_state;I_layer2_pwr_apprx_values_save_state;I_layer2_pwr_apprx_values_rec_state;nv_reg2_pwr_apprx_values_poweron_state;nv_reg2_pwr_apprx_values_rec_state;nv_reg2_pwr_apprx_values_save_state;I_layer3_pwr_apprx_values_idle_state;I_layer3_pwr_apprx_compute_state;I_layer3_pwr_apprx_values_save_state;I_layer3_pwr_apprx_values_rec_state;nv_reg3_pwr_apprx_values_poweron_state;nv_reg3_pwr_apprx_values_rec_state;nv_reg3_pwr_apprx_values_save_state;I_layer4_pwr_apprx_values_idle_state;I_layer4_pwr_apprx_compute_state;I_layer4_pwr_apprx_values_save_state;I_layer4_pwr_apprx_values_rec_state;nv_reg4_pwr_apprx_values_poweron_state;nv_reg4_pwr_apprx_values_rec_state;nv_reg4_pwr_apprx_values_save_state;
2500;4604;3 ms;191;65507;4585;3;60647;2443;24;2202;65316;210;12;62991;99;24;2202;65316;210;12;63006;84;24;2202;65316;210;12;63036;54;24;2202;65316;210;12;
2500;4937;3 ms;191;65507;4585;3;60661;2443;10;2202;65316;202;4;63005;99;10;2202;65316;202;4;63020;84;10;2202;65316;202;4;63050;54;10;2202;65316;202;4;
2500;5285;3 ms;191;65507;4585;3;60433;2443;238;2202;65316;198;0;62777;99;238;2202;65316;198;0;62792;84;238;2202;65316;198;0;62822;54;238;2202;65316;198;0;
2500;5647;3 ms;191;65507;4585;3;60611;2443;60;2202;65316;198;0;62955;99;60;2202;65316;198;0;62970;84;60;2202;65316;198;0;63000;54;60;2202;65316;198;0;
2500;6024;3 ms;191;65507;4585;3;60653;2443;18;2202;65316;198;0;62997;99;18;2202;65316;198;0;63012;84;18;2202;65316;198;0;63042;54;18;2202;65316;198;0;
2500;6416;3 ms;191;65507;4585;3;60655;2443;16;2202;65316;206;8;62999;99;16;2202;65316;206;8;63014;84;16;2202;65316;206;8;63044;54;16;2202;65316;206;8;
2500;6823;3 ms;191;65507;4585;3;60587;2443;84;2202;65316;198;0;62931;99;84;2202;65316;198;0;62946;84;84;2202;65316;198;0;62976;54;84;2202;65316;198;0;
2500;7245;3 ms;191;65507;4585;3;60671;2443;0;2202;65316;198;0;63015;99;0;2202;65316;198;0;63030;84;0;2202;65316;198;0;63060;54;0;2202;65316;198;0;
2500;7681;3 ms;191;65507;4585;3;60671;2443;0;2202;65316;198;0;63015;99;0;2202;65316;198;0;63030;84;0;2202;65316;198;0;63060;54;0;2202;65316;198;0;
2500;8133;3 ms;191;65507;4585;3;60671;2443;0;2202;65316;198;0;63015;99;0;2202;65316;198;0;63030;84;0;2202;65316;198;0;63060;54;0;2202;65316;198;0;
2500;8599;3 ms;191;65507;4585;3;60671;2443;0;2202;65316;198;0;63015;99;0;2202;65316;198;0;63030;84;0;2202;65316;198;0;63060;54;0;2202;65316;198;0;
2500;9079;3 ms;191;65507;4585;3;60671;2443;0;2202;65316;198;0;63015;99;0;2202;65316;198;0;63030;84;0;2202;65316;198;0;63060;54;0;2202;65316;198;0;
2500;9575;3 ms;191;65507;4585;3;60671;2443;0;2202;65316;198;0;63015;99;0;2202;65316;198;0;63030;84;0;2202;65316;198;0;63060;54;0;2202;65316;198;0;
2500;10086;3 ms;191;65507;4585;3;60671;2443;0;2202;65316;198;0;63015;99;0;2202;65316;198;0;63030;84;0;2202;65316;198;0;63060;54;0;2202;65316;198;0;
2500;10611;3 ms;191;65507;4585;3;60671;2443;0;2202;65316;198;0;63015;99;0;2202;65316;198;0;63030;84;0;2202;65316;198;0;63060;54;0;2202;65316;198;0;
2500;11151;3 ms;191;65507;4585;3;60671;2443;0;2202;65316;198;0;63015;99;0;2202;65316;198;0;63030;84;0;2202;65316;198;0;63060;54;0;2202;65316;198;0;
2500;11706;3 ms;191;65507;4585;3;60671;2443;0;2202;65316;198;0;63015;99;0;2202;65316;198;0;63030;84;0;2202;65316;198;0;63060;54;0;2202;65316;198;0;
2500;12275;3 ms;191;65507;4585;3;60671;2443;0;2202;65316;198;0;63015;99;0;2202;65316;198;0;63030;84;0;2202;65316;198;0;63060;54;0;2202;65316;198;0;
2500;12860;3 ms;191;65507;4585;3;60671;2443;0;2202;65316;198;0;63015;99;0;2202;65316;198;0;63030;84;0;2202;65316;198;0;63060;54;0;2202;65316;198;0;
2500;13459;3 ms;191;65507;4585;3;60671;2443;0;2202;65316;198;0;63015;99;0;2202;65316;198;0;63030;84;0;2202;65316;198;0;63060;54;0;2202;65316;198;0;
Fixed time simulation end ########################################

