voltage_trace: voltage_traces/voltage_trace5.txt
Fixed time simulation start ######################################
hazard_threshold_val;backup_period_clks;time;shtdwn_counter;clk_counter;trace_rom_addr;executed_batches;I_layer1_pwr_apprx_values_idle_state;I_layer1_pwr_apprx_compute_state;I_layer1_pwr_apprx_values_save_state;I_layer1_pwr_apprx_values_rec_state;nv_reg1_pwr_apprx_values_poweron_state;nv_reg1_pwr_apprx_values_rec_state;nv_reg1_pwr_apprx_values_save_state;I_layer2_pwr_apprx_values_idle_state;I_layer2_pwr_apprx_compute_state;I_layer2_pwr_apprx_values_save_state;I_layer2_pwr_apprx_values_rec_state;nv_reg2_pwr_apprx_values_poweron_state;nv_reg2_pwr_apprx_values_rec_state;nv_reg2_pwr_apprx_values_save_state;I_layer3_pwr_apprx_values_idle_state;I_layer3_pwr_apprx_compute_state;I_layer3_pwr_apprx_values_save_state;I_layer3_pwr_apprx_values_rec_state;nv_reg3_pwr_apprx_values_poweron_state;nv_reg3_pwr_apprx_values_rec_state;nv_reg3_pwr_apprx_values_save_state;I_layer4_pwr_apprx_values_idle_state;I_layer4_pwr_apprx_compute_state;I_layer4_pwr_apprx_values_save_state;I_layer4_pwr_apprx_values_rec_state;nv_reg4_pwr_apprx_values_poweron_state;nv_reg4_pwr_apprx_values_rec_state;nv_reg4_pwr_apprx_values_save_state;
2400;14702;3 ms;12;24019;0;11;14750;9210;0;47;24007;30;0;23597;363;0;47;24007;30;0;23652;308;0;47;24007;30;0;23762;198;0;47;24007;30;0;
2400;15345;3 ms;12;24019;0;11;14750;9210;0;47;24007;30;0;23597;363;0;47;24007;30;0;23652;308;0;47;24007;30;0;23762;198;0;47;24007;30;0;
2400;16004;3 ms;12;24019;0;11;14750;9210;0;47;24007;30;0;23597;363;0;47;24007;30;0;23652;308;0;47;24007;30;0;23762;198;0;47;24007;30;0;
2400;16677;3 ms;12;24019;0;11;14750;9210;0;47;24007;30;0;23597;363;0;47;24007;30;0;23652;308;0;47;24007;30;0;23762;198;0;47;24007;30;0;
2400;17365;3 ms;12;24019;0;11;14750;9210;0;47;24007;30;0;23597;363;0;47;24007;30;0;23652;308;0;47;24007;30;0;23762;198;0;47;24007;30;0;
2400;18068;3 ms;12;24019;0;11;14750;9210;0;47;24007;30;0;23597;363;0;47;24007;30;0;23652;308;0;47;24007;30;0;23762;198;0;47;24007;30;0;
2400;18785;3 ms;12;24019;0;11;14750;9210;0;47;24007;30;0;23597;363;0;47;24007;30;0;23652;308;0;47;24007;30;0;23762;198;0;47;24007;30;0;
2400;19518;3 ms;12;24019;0;11;14750;9210;0;47;24007;30;0;23597;363;0;47;24007;30;0;23652;308;0;47;24007;30;0;23762;198;0;47;24007;30;0;
2400;20265;3 ms;12;24019;0;11;14750;9210;0;47;24007;30;0;23597;363;0;47;24007;30;0;23652;308;0;47;24007;30;0;23762;198;0;47;24007;30;0;
2400;21027;3 ms;12;24019;0;11;14750;9210;0;47;24007;30;0;23597;363;0;47;24007;30;0;23652;308;0;47;24007;30;0;23762;198;0;47;24007;30;0;
2400;21803;3 ms;12;24019;0;11;14750;9210;0;47;24007;30;0;23597;363;0;47;24007;30;0;23652;308;0;47;24007;30;0;23762;198;0;47;24007;30;0;
2400;22595;3 ms;12;24019;0;11;14750;9210;0;47;24007;30;0;23597;363;0;47;24007;30;0;23652;308;0;47;24007;30;0;23762;198;0;47;24007;30;0;
2400;23401;3 ms;12;24019;0;11;14750;9210;0;47;24007;30;0;23597;363;0;47;24007;30;0;23652;308;0;47;24007;30;0;23762;198;0;47;24007;30;0;
2400;24222;3 ms;12;24019;0;11;14750;9210;0;47;24007;30;0;23597;363;0;47;24007;30;0;23652;308;0;47;24007;30;0;23762;198;0;47;24007;30;0;
2400;25058;3 ms;12;24019;0;11;14750;9210;0;47;24007;30;0;23597;363;0;47;24007;30;0;23652;308;0;47;24007;30;0;23762;198;0;47;24007;30;0;
2400;25909;3 ms;12;24019;0;11;14750;9210;0;47;24007;30;0;23597;363;0;47;24007;30;0;23652;308;0;47;24007;30;0;23762;198;0;47;24007;30;0;
2400;26775;3 ms;12;24019;0;11;14750;9210;0;47;24007;30;0;23597;363;0;47;24007;30;0;23652;308;0;47;24007;30;0;23762;198;0;47;24007;30;0;
2400;27655;3 ms;12;24019;0;11;14750;9210;0;47;24007;30;0;23597;363;0;47;24007;30;0;23652;308;0;47;24007;30;0;23762;198;0;47;24007;30;0;
2400;28550;3 ms;12;24019;0;11;14750;9210;0;47;24007;30;0;23597;363;0;47;24007;30;0;23652;308;0;47;24007;30;0;23762;198;0;47;24007;30;0;
2400;29460;3 ms;12;24019;0;11;14750;9210;0;47;24007;30;0;23597;363;0;47;24007;30;0;23652;308;0;47;24007;30;0;23762;198;0;47;24007;30;0;
Fixed time simulation end ########################################

