voltage_trace: voltage_traces/voltage_trace5.txt
Fixed time simulation start ######################################
hazard_threshold_val;backup_period_clks;time;shtdwn_counter;clk_counter;trace_rom_addr;executed_batches;I_layer1_pwr_apprx_values_idle_state;I_layer1_pwr_apprx_compute_state;I_layer1_pwr_apprx_values_save_state;I_layer1_pwr_apprx_values_rec_state;nv_reg1_pwr_apprx_values_poweron_state;nv_reg1_pwr_apprx_values_rec_state;nv_reg1_pwr_apprx_values_save_state;I_layer2_pwr_apprx_values_idle_state;I_layer2_pwr_apprx_compute_state;I_layer2_pwr_apprx_values_save_state;I_layer2_pwr_apprx_values_rec_state;nv_reg2_pwr_apprx_values_poweron_state;nv_reg2_pwr_apprx_values_rec_state;nv_reg2_pwr_apprx_values_save_state;I_layer3_pwr_apprx_values_idle_state;I_layer3_pwr_apprx_compute_state;I_layer3_pwr_apprx_values_save_state;I_layer3_pwr_apprx_values_rec_state;nv_reg3_pwr_apprx_values_poweron_state;nv_reg3_pwr_apprx_values_rec_state;nv_reg3_pwr_apprx_values_save_state;I_layer4_pwr_apprx_values_idle_state;I_layer4_pwr_apprx_compute_state;I_layer4_pwr_apprx_values_save_state;I_layer4_pwr_apprx_values_rec_state;nv_reg4_pwr_apprx_values_poweron_state;nv_reg4_pwr_apprx_values_rec_state;nv_reg4_pwr_apprx_values_save_state;
2400;31324;3 ms;12;24019;0;11;14750;9210;0;47;24007;30;0;23597;363;0;47;24007;30;0;23652;308;0;47;24007;30;0;23762;198;0;47;24007;30;0;
2400;32278;3 ms;12;24019;0;11;14750;9210;0;47;24007;30;0;23597;363;0;47;24007;30;0;23652;308;0;47;24007;30;0;23762;198;0;47;24007;30;0;
2400;33247;3 ms;12;24019;0;11;14750;9210;0;47;24007;30;0;23597;363;0;47;24007;30;0;23652;308;0;47;24007;30;0;23762;198;0;47;24007;30;0;
2400;34231;3 ms;12;24019;0;11;14750;9210;0;47;24007;30;0;23597;363;0;47;24007;30;0;23652;308;0;47;24007;30;0;23762;198;0;47;24007;30;0;
2400;35230;3 ms;12;24019;0;11;14750;9210;0;47;24007;30;0;23597;363;0;47;24007;30;0;23652;308;0;47;24007;30;0;23762;198;0;47;24007;30;0;
2400;36243;3 ms;12;24019;0;11;14750;9210;0;47;24007;30;0;23597;363;0;47;24007;30;0;23652;308;0;47;24007;30;0;23762;198;0;47;24007;30;0;
2400;37272;3 ms;12;24019;0;11;14750;9210;0;47;24007;30;0;23597;363;0;47;24007;30;0;23652;308;0;47;24007;30;0;23762;198;0;47;24007;30;0;
2400;38315;3 ms;12;24019;0;11;14750;9210;0;47;24007;30;0;23597;363;0;47;24007;30;0;23652;308;0;47;24007;30;0;23762;198;0;47;24007;30;0;
2400;39373;3 ms;12;24019;0;11;14750;9210;0;47;24007;30;0;23597;363;0;47;24007;30;0;23652;308;0;47;24007;30;0;23762;198;0;47;24007;30;0;
2400;40445;3 ms;12;24019;0;11;14750;9210;0;47;24007;30;0;23597;363;0;47;24007;30;0;23652;308;0;47;24007;30;0;23762;198;0;47;24007;30;0;
2400;41533;3 ms;12;24019;0;11;14750;9210;0;47;24007;30;0;23597;363;0;47;24007;30;0;23652;308;0;47;24007;30;0;23762;198;0;47;24007;30;0;
2400;42635;3 ms;12;24019;0;11;14750;9210;0;47;24007;30;0;23597;363;0;47;24007;30;0;23652;308;0;47;24007;30;0;23762;198;0;47;24007;30;0;
2400;43752;3 ms;12;24019;0;11;14750;9210;0;47;24007;30;0;23597;363;0;47;24007;30;0;23652;308;0;47;24007;30;0;23762;198;0;47;24007;30;0;
2400;44884;3 ms;12;24019;0;11;14750;9210;0;47;24007;30;0;23597;363;0;47;24007;30;0;23652;308;0;47;24007;30;0;23762;198;0;47;24007;30;0;
2400;46030;3 ms;12;24019;0;11;14750;9210;0;47;24007;30;0;23597;363;0;47;24007;30;0;23652;308;0;47;24007;30;0;23762;198;0;47;24007;30;0;
2400;47192;3 ms;12;24019;0;11;14750;9210;0;47;24007;30;0;23597;363;0;47;24007;30;0;23652;308;0;47;24007;30;0;23762;198;0;47;24007;30;0;
2400;48368;3 ms;12;24019;0;11;14750;9210;0;47;24007;30;0;23597;363;0;47;24007;30;0;23652;308;0;47;24007;30;0;23762;198;0;47;24007;30;0;
2400;49559;3 ms;12;24019;0;11;14750;9210;0;47;24007;30;0;23597;363;0;47;24007;30;0;23652;308;0;47;24007;30;0;23762;198;0;47;24007;30;0;
2400;50765;3 ms;12;24019;0;11;14750;9210;0;47;24007;30;0;23597;363;0;47;24007;30;0;23652;308;0;47;24007;30;0;23762;198;0;47;24007;30;0;
2400;51986;3 ms;12;24019;0;11;14750;9210;0;47;24007;30;0;23597;363;0;47;24007;30;0;23652;308;0;47;24007;30;0;23762;198;0;47;24007;30;0;
Fixed time simulation end ########################################

