voltage_trace: voltage_traces/voltage_trace9.txt
Fixed time simulation start ######################################
hazard_threshold_val;backup_period_clks;time;shtdwn_counter;clk_counter;trace_rom_addr;executed_batches;I_layer1_pwr_apprx_values_idle_state;I_layer1_pwr_apprx_compute_state;I_layer1_pwr_apprx_values_save_state;I_layer1_pwr_apprx_values_rec_state;nv_reg1_pwr_apprx_values_poweron_state;nv_reg1_pwr_apprx_values_rec_state;nv_reg1_pwr_apprx_values_save_state;I_layer2_pwr_apprx_values_idle_state;I_layer2_pwr_apprx_compute_state;I_layer2_pwr_apprx_values_save_state;I_layer2_pwr_apprx_values_rec_state;nv_reg2_pwr_apprx_values_poweron_state;nv_reg2_pwr_apprx_values_rec_state;nv_reg2_pwr_apprx_values_save_state;I_layer3_pwr_apprx_values_idle_state;I_layer3_pwr_apprx_compute_state;I_layer3_pwr_apprx_values_save_state;I_layer3_pwr_apprx_values_rec_state;nv_reg3_pwr_apprx_values_poweron_state;nv_reg3_pwr_apprx_values_rec_state;nv_reg3_pwr_apprx_values_save_state;I_layer4_pwr_apprx_values_idle_state;I_layer4_pwr_apprx_compute_state;I_layer4_pwr_apprx_values_save_state;I_layer4_pwr_apprx_values_rec_state;nv_reg4_pwr_apprx_values_poweron_state;nv_reg4_pwr_apprx_values_rec_state;nv_reg4_pwr_apprx_values_save_state;
2450;1029;3 ms;17;20176;1414;18;2569;16099;1134;358;20160;1294;948;18041;627;1134;358;20160;146;110;18139;529;1134;358;20160;92;56;18344;324;1134;358;20160;92;56;
2450;1045;3 ms;17;20176;1414;19;2618;16188;996;358;20160;1162;816;18163;643;996;358;20160;192;156;18274;532;996;358;20160;122;86;18464;342;996;358;20160;88;52;
2450;1071;3 ms;17;20176;1414;19;2633;16297;872;358;20160;1166;820;18270;660;872;358;20160;88;52;18389;541;872;358;20160;88;52;18588;342;872;358;20160;88;52;
2450;1108;3 ms;17;20176;1414;19;2678;16192;932;358;20160;1226;880;18210;660;932;358;20160;88;52;18310;560;932;358;20160;88;52;18510;360;932;358;20160;88;52;
2450;1156;3 ms;17;20176;1414;19;2598;16286;918;358;20160;1162;816;18257;627;918;358;20160;192;156;18352;532;918;358;20160;122;86;18542;342;918;358;20160;88;52;
2450;1214;3 ms;17;20176;1414;19;2631;16183;988;358;20160;1158;812;18154;660;988;358;20160;138;102;18282;532;988;358;20160;84;48;18472;342;988;358;20160;84;48;
2450;1283;3 ms;17;20176;1414;20;2701;16313;788;358;20160;1090;744;18338;676;788;358;20160;134;98;18454;560;788;358;20160;80;44;18654;360;788;358;20160;80;44;
2450;1362;3 ms;17;20176;1414;20;2685;16359;758;358;20160;1030;684;18384;660;758;358;20160;80;44;18484;560;758;358;20160;110;74;18684;360;758;358;20160;104;68;
2450;1452;3 ms;17;20176;1414;1;18310;1362;434;54;20160;72;36;19639;33;434;54;20160;72;36;19644;28;434;54;20160;72;36;19654;18;434;54;20160;72;36;
2450;1552;3 ms;17;20176;1414;1;18379;1462;265;54;20160;68;32;19808;33;265;54;20160;68;32;19813;28;265;54;20160;68;32;19823;18;265;54;20160;68;32;
2450;1663;3 ms;17;20176;1414;1;18443;1545;118;54;20160;64;28;19955;33;118;54;20160;64;28;19960;28;118;54;20160;64;28;19970;18;118;54;20160;64;28;
2450;1785;3 ms;17;20176;1414;1;18505;1545;56;54;20160;64;28;20017;33;56;54;20160;64;28;20022;28;56;54;20160;64;28;20032;18;56;54;20160;64;28;
2450;1917;3 ms;17;20176;1414;1;18505;1545;56;54;20160;64;28;20017;33;56;54;20160;64;28;20022;28;56;54;20160;64;28;20032;18;56;54;20160;64;28;
2450;2060;3 ms;17;20176;1414;1;18513;1545;48;54;20160;60;24;20025;33;48;54;20160;60;24;20030;28;48;54;20160;60;24;20040;18;48;54;20160;60;24;
2450;2213;3 ms;17;20176;1414;1;18513;1545;48;54;20160;60;24;20025;33;48;54;20160;60;24;20030;28;48;54;20160;60;24;20040;18;48;54;20160;60;24;
2450;2377;3 ms;17;20176;1414;1;18517;1545;44;54;20160;52;16;20029;33;44;54;20160;52;16;20034;28;44;54;20160;52;16;20044;18;44;54;20160;52;16;
2450;2551;3 ms;17;20176;1414;1;18521;1545;40;54;20160;56;20;20033;33;40;54;20160;56;20;20038;28;40;54;20160;56;20;20048;18;40;54;20160;56;20;
2450;2736;3 ms;17;20176;1414;1;18529;1545;32;54;20160;52;16;20041;33;32;54;20160;52;16;20046;28;32;54;20160;52;16;20056;18;32;54;20160;52;16;
2450;2932;3 ms;17;20176;1414;1;18529;1545;32;54;20160;52;16;20041;33;32;54;20160;52;16;20046;28;32;54;20160;52;16;20056;18;32;54;20160;52;16;
2450;3138;3 ms;17;20176;1414;1;18529;1545;32;54;20160;52;16;20041;33;32;54;20160;52;16;20046;28;32;54;20160;52;16;20056;18;32;54;20160;52;16;
Fixed time simulation end ########################################

