voltage_trace: voltage_traces/voltage_trace7.txt
Fixed time simulation start ######################################
hazard_threshold_val;backup_period_clks;time;shtdwn_counter;clk_counter;trace_rom_addr;executed_batches;I_layer1_pwr_apprx_values_idle_state;I_layer1_pwr_apprx_compute_state;I_layer1_pwr_apprx_values_save_state;I_layer1_pwr_apprx_values_rec_state;nv_reg1_pwr_apprx_values_poweron_state;nv_reg1_pwr_apprx_values_rec_state;nv_reg1_pwr_apprx_values_save_state;I_layer2_pwr_apprx_values_idle_state;I_layer2_pwr_apprx_compute_state;I_layer2_pwr_apprx_values_save_state;I_layer2_pwr_apprx_values_rec_state;nv_reg2_pwr_apprx_values_poweron_state;nv_reg2_pwr_apprx_values_rec_state;nv_reg2_pwr_apprx_values_save_state;I_layer3_pwr_apprx_values_idle_state;I_layer3_pwr_apprx_compute_state;I_layer3_pwr_apprx_values_save_state;I_layer3_pwr_apprx_values_rec_state;nv_reg3_pwr_apprx_values_poweron_state;nv_reg3_pwr_apprx_values_rec_state;nv_reg3_pwr_apprx_values_save_state;I_layer4_pwr_apprx_values_idle_state;I_layer4_pwr_apprx_compute_state;I_layer4_pwr_apprx_values_save_state;I_layer4_pwr_apprx_values_rec_state;nv_reg4_pwr_apprx_values_poweron_state;nv_reg4_pwr_apprx_values_rec_state;nv_reg4_pwr_apprx_values_save_state;
2350;31324;3 ms;12;16835;0;2;14739;2021;0;63;16823;42;0;16694;66;0;63;16823;42;0;16704;56;0;63;16823;42;0;16724;36;0;63;16823;42;0;
2350;32278;3 ms;12;16835;0;2;14739;2021;0;63;16823;42;0;16694;66;0;63;16823;42;0;16704;56;0;63;16823;42;0;16724;36;0;63;16823;42;0;
2350;33247;3 ms;12;16835;0;2;14739;2021;0;63;16823;42;0;16694;66;0;63;16823;42;0;16704;56;0;63;16823;42;0;16724;36;0;63;16823;42;0;
2350;34231;3 ms;12;16835;0;2;14739;2021;0;63;16823;42;0;16694;66;0;63;16823;42;0;16704;56;0;63;16823;42;0;16724;36;0;63;16823;42;0;
2350;35230;3 ms;12;16835;0;2;14739;2021;0;63;16823;42;0;16694;66;0;63;16823;42;0;16704;56;0;63;16823;42;0;16724;36;0;63;16823;42;0;
2350;36243;3 ms;12;16835;0;2;14739;2021;0;63;16823;42;0;16694;66;0;63;16823;42;0;16704;56;0;63;16823;42;0;16724;36;0;63;16823;42;0;
2350;37272;3 ms;12;16835;0;2;14739;2021;0;63;16823;42;0;16694;66;0;63;16823;42;0;16704;56;0;63;16823;42;0;16724;36;0;63;16823;42;0;
2350;38315;3 ms;12;16835;0;2;14739;2021;0;63;16823;42;0;16694;66;0;63;16823;42;0;16704;56;0;63;16823;42;0;16724;36;0;63;16823;42;0;
2350;39373;3 ms;12;16835;0;2;14739;2021;0;63;16823;42;0;16694;66;0;63;16823;42;0;16704;56;0;63;16823;42;0;16724;36;0;63;16823;42;0;
2350;40445;3 ms;12;16835;0;2;14739;2021;0;63;16823;42;0;16694;66;0;63;16823;42;0;16704;56;0;63;16823;42;0;16724;36;0;63;16823;42;0;
2350;41533;3 ms;12;16835;0;2;14739;2021;0;63;16823;42;0;16694;66;0;63;16823;42;0;16704;56;0;63;16823;42;0;16724;36;0;63;16823;42;0;
2350;42635;3 ms;12;16835;0;2;14739;2021;0;63;16823;42;0;16694;66;0;63;16823;42;0;16704;56;0;63;16823;42;0;16724;36;0;63;16823;42;0;
2350;43752;3 ms;12;16835;0;2;14739;2021;0;63;16823;42;0;16694;66;0;63;16823;42;0;16704;56;0;63;16823;42;0;16724;36;0;63;16823;42;0;
2350;44884;3 ms;12;16835;0;2;14739;2021;0;63;16823;42;0;16694;66;0;63;16823;42;0;16704;56;0;63;16823;42;0;16724;36;0;63;16823;42;0;
2350;46030;3 ms;12;16835;0;2;14739;2021;0;63;16823;42;0;16694;66;0;63;16823;42;0;16704;56;0;63;16823;42;0;16724;36;0;63;16823;42;0;
2350;47192;3 ms;12;16835;0;2;14739;2021;0;63;16823;42;0;16694;66;0;63;16823;42;0;16704;56;0;63;16823;42;0;16724;36;0;63;16823;42;0;
2350;48368;3 ms;12;16835;0;2;14739;2021;0;63;16823;42;0;16694;66;0;63;16823;42;0;16704;56;0;63;16823;42;0;16724;36;0;63;16823;42;0;
2350;49559;3 ms;12;16835;0;2;14739;2021;0;63;16823;42;0;16694;66;0;63;16823;42;0;16704;56;0;63;16823;42;0;16724;36;0;63;16823;42;0;
2350;50765;3 ms;12;16835;0;2;14739;2021;0;63;16823;42;0;16694;66;0;63;16823;42;0;16704;56;0;63;16823;42;0;16724;36;0;63;16823;42;0;
2350;51986;3 ms;12;16835;0;2;14739;2021;0;63;16823;42;0;16694;66;0;63;16823;42;0;16704;56;0;63;16823;42;0;16724;36;0;63;16823;42;0;
Fixed time simulation end ########################################

