NV_REG_5

3462;3 ms;17;20176;1414;4;15262;3797;1084;17;20160;185;170;18927;132;1084;17;20160;25;10;18947;112;1084;17;20160;25;10;18987;72;1084;17;20160;25;10;
3481;3 ms;17;20176;1414;4;15282;3749;1112;17;20160;185;170;18899;132;1112;17;20160;25;10;18919;112;1112;17;20160;25;10;18959;72;1112;17;20160;25;10;
3500;3 ms;17;20176;1414;4;15290;3713;1140;17;20160;185;170;18871;132;1140;17;20160;25;10;18891;112;1140;17;20160;25;10;18931;72;1140;17;20160;25;10;
3519;3 ms;17;20176;1414;4;15310;3637;1196;17;20160;185;170;18815;132;1196;17;20160;25;10;18835;112;1196;17;20160;25;10;18875;72;1196;17;20160;25;10;
3538;3 ms;17;20176;1414;4;15314;3599;1228;19;20160;185;170;18781;132;1228;19;20160;25;10;18801;112;1228;19;20160;25;10;18841;72;1228;19;20160;25;10;
3557;3 ms;17;20176;1414;4;15342;3515;1284;19;20160;185;170;18725;132;1284;19;20160;25;10;18745;112;1284;19;20160;25;10;18785;72;1284;19;20160;25;10;
3576;3 ms;17;20176;1414;4;15370;3431;1340;19;20160;185;170;18669;132;1340;19;20160;25;10;18689;112;1340;19;20160;25;10;18729;72;1340;19;20160;25;10;
3595;3 ms;17;20176;1414;4;15398;3343;1400;19;20160;185;170;18609;132;1400;19;20160;25;10;18629;112;1400;19;20160;25;10;18669;72;1400;19;20160;25;10;
3614;3 ms;17;20176;1414;3;15339;2914;1888;19;20160;525;510;18154;99;1888;19;20160;45;30;18169;84;1888;19;20160;45;30;18199;54;1888;19;20160;45;30;
3633;3 ms;17;20176;1414;3;15371;2546;2220;23;20160;865;850;17818;99;2220;23;20160;65;50;17833;84;2220;23;20160;65;50;17863;54;2220;23;20160;65;50;
3652;3 ms;17;20176;1414;3;15399;2458;2284;19;20160;525;510;17758;99;2284;19;20160;45;30;17773;84;2284;19;20160;45;30;17803;54;2284;19;20160;45;30;
3671;3 ms;17;20176;1414;3;15425;2370;2346;19;20160;355;340;17696;99;2346;19;20160;35;20;17711;84;2346;19;20160;35;20;17741;54;2346;19;20160;35;20;
3690;3 ms;17;20176;1414;2;15406;2361;2374;19;20160;195;180;17668;99;2374;19;20160;160;145;17704;63;2374;19;20160;120;105;17731;36;2374;19;20160;35;20;
3709;3 ms;17;20176;1414;2;15414;2321;2402;23;20160;355;340;17669;66;2402;23;20160;35;20;17679;56;2402;23;20160;35;20;17699;36;2402;23;20160;35;20;
3728;3 ms;17;20176;1414;2;15450;2285;2406;19;20160;355;340;17669;66;2406;19;20160;35;20;17679;56;2406;19;20160;35;20;17699;36;2406;19;20160;35;20;
3747;3 ms;17;20176;1414;2;15502;2201;2434;23;20160;355;340;17637;66;2434;23;20160;35;20;17647;56;2434;23;20160;35;20;17667;36;2434;23;20160;35;20;
3766;3 ms;17;20176;1414;2;15536;1965;2632;27;20160;525;510;17435;66;2632;27;20160;45;30;17445;56;2632;27;20160;45;30;17465;36;2632;27;20160;45;30;
3785;3 ms;17;20176;1414;2;15646;2025;2462;27;20160;355;340;17605;66;2462;27;20160;35;20;17615;56;2462;27;20160;35;20;17635;36;2462;27;20160;35;20;
3804;3 ms;17;20176;1414;2;15842;1805;2490;23;20160;355;340;17581;66;2490;23;20160;35;20;17591;56;2490;23;20160;35;20;17611;36;2490;23;20160;35;20;
3823;3 ms;17;20176;1414;2;15898;1725;2518;19;20160;355;340;17557;66;2518;19;20160;35;20;17567;56;2518;19;20160;35;20;17587;36;2518;19;20160;35;20;
3842;3 ms;17;20176;1414;2;15948;1821;2372;19;20160;185;170;17703;66;2372;19;20160;25;10;17713;56;2372;19;20160;25;10;17733;36;2372;19;20160;25;10;
3861;3 ms;17;20176;1414;2;15976;1789;2376;19;20160;185;170;17699;66;2376;19;20160;25;10;17709;56;2376;19;20160;25;10;17729;36;2376;19;20160;25;10;
3880;3 ms;17;20176;1414;2;16004;1737;2400;19;20160;185;170;17675;66;2400;19;20160;25;10;17685;56;2400;19;20160;25;10;17705;36;2400;19;20160;25;10;
3899;3 ms;17;20176;1414;2;16032;1705;2404;19;20160;185;170;17671;66;2404;19;20160;25;10;17681;56;2404;19;20160;25;10;17701;36;2404;19;20160;25;10;
3918;3 ms;17;20176;1414;1;15963;1574;2606;17;20160;345;330;17492;45;2606;17;20160;170;155;17509;28;2606;17;20160;35;20;17519;18;2606;17;20160;35;20;
3937;3 ms;17;20176;1414;2;16064;1639;2440;17;20160;185;170;17637;66;2440;17;20160;25;10;17647;56;2440;17;20160;25;10;17667;36;2440;17;20160;25;10;
3956;3 ms;17;20176;1414;2;16088;1593;2460;19;20160;185;170;17615;66;2460;19;20160;25;10;17625;56;2460;19;20160;25;10;17645;36;2460;19;20160;25;10;
3975;3 ms;17;20176;1414;1;16007;1486;2650;17;20160;355;340;17460;33;2650;17;20160;35;20;17465;28;2650;17;20160;35;20;17475;18;2650;17;20160;35;20;
3994;3 ms;17;20176;1414;1;16081;1574;2488;17;20160;25;10;17589;66;2488;17;20160;150;135;17612;43;2488;17;20160;110;95;17637;18;2488;17;20160;25;10;
4013;3 ms;17;20176;1414;1;16053;1572;2516;19;20160;185;170;17592;33;2516;19;20160;25;10;17597;28;2516;19;20160;25;10;17607;18;2516;19;20160;25;10;
4032;3 ms;17;20176;1414;1;16061;1562;2520;17;20160;185;170;17590;33;2520;17;20160;25;10;17595;28;2520;17;20160;25;10;17605;18;2520;17;20160;25;10;
4051;3 ms;17;20176;1414;1;16081;1520;2540;19;20160;185;170;17568;33;2540;19;20160;25;10;17573;28;2540;19;20160;25;10;17583;18;2540;19;20160;25;10;

NV_REG_11
3260;3 ms;17;20176;1414;6;8391;4845;6590;334;20160;836;770;13038;198;6590;334;20160;671;341;13068;168;6590;334;20160;495;253;13128;108;6590;334;20160;132;66;
3300;3 ms;17;20176;1414;5;8358;4259;7132;411;20160;1903;1496;12452;165;7132;411;20160;154;88;12477;140;7132;411;20160;154;88;12527;90;7132;411;20160;154;88;
3340;3 ms;17;20176;1414;5;8404;4083;7262;411;20160;1529;1122;12322;165;7262;411;20160;132;66;12347;140;7262;411;20160;132;66;12397;90;7262;411;20160;132;66;
3380;3 ms;17;20176;1414;4;8361;3830;7542;427;20160;1529;1122;12059;132;7542;427;20160;132;66;12079;112;7542;427;20160;132;66;12119;72;7542;427;20160;132;66;
3420;3 ms;17;20176;1414;4;15230;3899;996;35;20160;407;374;18997;132;996;35;20160;55;22;19017;112;996;35;20160;55;22;19057;72;996;35;20160;55;22;
3460;3 ms;17;20176;1414;4;15258;3783;1084;35;20160;407;374;18909;132;1084;35;20160;55;22;18929;112;1084;35;20160;55;22;18969;72;1084;35;20160;55;22;
3500;3 ms;17;20176;1414;4;15290;3695;1140;35;20160;407;374;18853;132;1140;35;20160;55;22;18873;112;1140;35;20160;55;22;18913;72;1140;35;20160;55;22;
3540;3 ms;17;20176;1414;4;15318;3579;1228;35;20160;407;374;18765;132;1228;35;20160;55;22;18785;112;1228;35;20160;55;22;18825;72;1228;35;20160;55;22;
3580;3 ms;17;20176;1414;4;15374;3411;1340;35;20160;407;374;18653;132;1340;35;20160;55;22;18673;112;1340;35;20160;55;22;18713;72;1340;35;20160;55;22;
3620;3 ms;17;20176;1414;3;15345;2830;1946;39;20160;781;748;18076;99;1946;39;20160;77;44;18091;84;1946;39;20160;77;44;18121;54;1946;39;20160;77;44;
3660;3 ms;17;20176;1414;3;15399;2578;2144;39;20160;407;374;17878;99;2144;39;20160;55;22;17893;84;2144;39;20160;55;22;17923;54;2144;39;20160;55;22;
3700;3 ms;17;20176;1414;2;15390;2157;2578;35;20160;781;748;17481;66;2578;35;20160;77;44;17491;56;2578;35;20160;77;44;17511;36;2578;35;20160;77;44;
3740;3 ms;17;20176;1414;2;15474;2005;2634;47;20160;781;748;17413;66;2634;47;20160;77;44;17423;56;2634;47;20160;77;44;17443;36;2634;47;20160;77;44;
3780;3 ms;17;20176;1414;2;15618;1821;2666;55;20160;781;748;17373;66;2666;55;20160;77;44;17383;56;2666;55;20160;77;44;17403;36;2666;55;20160;77;44;
3820;3 ms;17;20176;1414;2;15896;1877;2344;43;20160;407;374;17707;66;2344;43;20160;55;22;17717;56;2344;43;20160;55;22;17737;36;2344;43;20160;55;22;
3860;3 ms;17;20176;1414;2;15976;1777;2372;35;20160;407;374;17687;66;2372;35;20160;55;22;17697;56;2372;35;20160;55;22;17717;36;2372;35;20160;55;22;
3900;3 ms;17;20176;1414;2;16032;1689;2404;35;20160;407;374;17655;66;2404;35;20160;55;22;17665;56;2404;35;20160;55;22;17685;36;2404;35;20160;55;22;
3940;3 ms;17;20176;1414;2;16068;1601;2456;35;20160;407;374;17603;66;2456;35;20160;55;22;17613;56;2456;35;20160;55;22;17633;36;2456;35;20160;55;22;
3980;3 ms;17;20176;1414;1;16059;1574;2488;39;20160;55;22;17567;66;2488;39;20160;330;297;17584;49;2488;39;20160;242;209;17615;18;2488;39;20160;55;22;
4020;3 ms;17;20176;1414;1;16057;1552;2516;35;20160;407;374;17576;33;2516;35;20160;55;22;17581;28;2516;35;20160;55;22;17591;18;2516;35;20160;55;22;
4060;3 ms;17;20176;1414;1;16085;1496;2544;35;20160;407;374;17548;33;2544;35;20160;55;22;17553;28;2544;35;20160;55;22;17563;18;2544;35;20160;55;22;
4100;3 ms;17;20176;1414;1;16117;1436;2572;35;20160;407;374;17520;33;2572;35;20160;55;22;17525;28;2572;35;20160;55;22;17535;18;2572;35;20160;55;22;
4140;3 ms;17;20176;1414;1;16145;1380;2600;35;20160;407;374;17492;33;2600;35;20160;55;22;17497;28;2600;35;20160;55;22;17507;18;2600;35;20160;55;22;
4180;3 ms;17;20176;1414;1;16173;1336;2616;35;20160;407;374;17476;33;2616;35;20160;55;22;17481;28;2616;35;20160;55;22;17491;18;2616;35;20160;55;22;
4220;3 ms;17;20176;1414;1;16217;1272;2636;35;20160;407;374;17456;33;2636;35;20160;55;22;17461;28;2636;35;20160;55;22;17471;18;2636;35;20160;55;22;
4260;3 ms;17;20176;1414;1;16249;1216;2660;35;20160;407;374;17432;33;2660;35;20160;55;22;17437;28;2660;35;20160;55;22;17447;18;2660;35;20160;55;22;
4300;3 ms;17;20176;1414;1;16277;1164;2684;35;20160;407;374;17408;33;2684;35;20160;55;22;17413;28;2684;35;20160;55;22;17423;18;2684;35;20160;55;22;
4340;3 ms;17;20176;1414;1;16309;1120;2696;35;20160;407;374;17396;33;2696;35;20160;55;22;17401;28;2696;35;20160;55;22;17411;18;2696;35;20160;55;22;
4380;3 ms;17;20176;1414;1;16337;1072;2716;35;20160;407;374;17376;33;2716;35;20160;55;22;17381;28;2716;35;20160;55;22;17391;18;2716;35;20160;55;22;
4420;3 ms;17;20176;1414;1;16365;1020;2740;35;20160;407;374;17352;33;2740;35;20160;55;22;17357;28;2740;35;20160;55;22;17367;18;2740;35;20160;55;22;
4460;3 ms;17;20176;1414;1;16393;984;2748;35;20160;407;374;17344;33;2748;35;20160;55;22;17349;28;2748;35;20160;55;22;17359;18;2748;35;20160;55;22;
4500;3 ms;17;20176;1414;1;16425;900;2800;35;20160;407;374;17292;33;2800;35;20160;55;22;17297;28;2800;35;20160;55;22;17307;18;2800;35;20160;55;22;
4540;3 ms;17;20176;1414;1;16473;824;2828;35;20160;407;374;17264;33;2828;35;20160;55;22;17269;28;2828;35;20160;55;22;17279;18;2828;35;20160;55;22;
4580;3 ms;17;20176;1414;1;16505;788;2832;35;20160;407;374;17260;33;2832;35;20160;55;22;17265;28;2832;35;20160;55;22;17275;18;2832;35;20160;55;22;
4620;3 ms;17;20176;1414;0;16448;439;3238;35;20160;781;748;16887;0;3238;35;20160;77;44;16887;0;3238;35;20160;77;44;16887;0;3238;35;20160;77;44;
